objectID,title,artist,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,culture,period,dynasty,region,country,department,classification,objectName,creditLine,description,tags,primaryImageSmall,primaryImage,objectURL,isPublicDomain,isHighlight,content_flags,is_famous_artist,fetched_dept_name,era,text_features
444128,Textile Fragment,,unknown,,,5th–6th century,400,599,"Wool, linen; plain weave, tapestry weave","Max. H. 9 1/2 in. (24.2 cm)
Max. W. 4 5/16 in. (11 cm)",unknown,unknown,unknown,,Egypt,Islamic Art,Textiles,Textile fragment,"Gift of George F. Baker, 1890","Medium: Wool, linen; plain weave, tapestry weave | Attributed to: Egypt | Gift of George F. Baker, 1890",,https://images.metmuseum.org/CRDImages/is/web-large/sf90-5-649a.jpg,https://images.metmuseum.org/CRDImages/is/original/sf90-5-649a.jpg,https://www.metmuseum.org/art/collection/search/444128,True,False,,False,Modern and Contemporary Art,late_antique," Wool, linen; plain weave, tapestry weave"
221238,Pair of tassels,,unknown,,,17th century,1600,1699,Linen,"L. (each) 2 inches
5.1 cm",unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Trimmings,Tassels,"Gift of Mrs. J. Pierpont Morgan, 1921","Tassels | Medium: Linen | Gift of Mrs. J. Pierpont Morgan, 1921",,https://images.metmuseum.org/CRDImages/es/web-large/DP6618_21.83.31.jpg,https://images.metmuseum.org/CRDImages/es/original/DP6618_21.83.31.jpg,https://www.metmuseum.org/art/collection/search/221238,True,False,,False,Modern and Contemporary Art,baroque_rococo, Linen
713730,Terracotta rim fragment of a kylix (drinking cup),,unknown,,,500–480 BCE,-530,-450,Terracotta,,"Greek, Attic",Archaic,unknown,,,Greek and Roman Art,Vases,Kylix fragment,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011","Kylix fragment | Medium: Terracotta | Culture: Greek, Attic | Period: Archaic | Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",,https://images.metmuseum.org/CRDImages/gr/web-large/DVB07552_1_ff.jpg,https://images.metmuseum.org/CRDImages/gr/original/DVB07552_1_ff.jpg,https://www.metmuseum.org/art/collection/search/713730,True,False,,False,Modern and Contemporary Art,ancient, Terracotta
251308,Vase fragment,,unknown,,,ca. 3000–2200 BCE,-2999,-2000,Terracotta,2 11/16 x 2 9/16in. (6.8 x 6.5cm),unknown,Early Helladic,unknown,,,Greek and Roman Art,Vases,Vase fragment,"Gift of Gisela M. A. Richter, 1923","Medium: Terracotta | Period: Early Helladic | Gift of Gisela M. A. Richter, 1923",,https://images.metmuseum.org/CRDImages/gr/web-large/DP21552.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP21552.jpg,https://www.metmuseum.org/art/collection/search/251308,True,False,,False,Modern and Contemporary Art,ancient, Terracotta
214241,Gimp,,unknown,,,mid-18th century,1730,1765,Silk,"12 x 3/4 inches
30.5 x 1.9 cm",unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Trimmings,Gimp,"Rogers Fund, 1908","Medium: Silk | Rogers Fund, 1908",,https://images.metmuseum.org/CRDImages/es/web-large/DP6140.jpg,https://images.metmuseum.org/CRDImages/es/original/DP6140.jpg,https://www.metmuseum.org/art/collection/search/214241,True,False,,False,Modern and Contemporary Art,baroque_rococo, Silk
248824,Terracotta jar with vertical handles,,unknown,,,6th century BCE,-599,500,Terracotta,H. 7 1/4 in. (18.4 cm),Lydian,Archaic,unknown,,,Greek and Roman Art,Vases,Jar,"Gift of The American Society for the Exploration of Sardis, 1914","Jar | Medium: Terracotta | Culture: Lydian | Period: Archaic | Gift of The American Society for the Exploration of Sardis, 1914",,https://images.metmuseum.org/CRDImages/gr/web-large/DP130712.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP130712.jpg,https://www.metmuseum.org/art/collection/search/248824,True,False,,False,Modern and Contemporary Art,ancient, Terracotta
324146,Eye idol,,unknown,,,ca. 3700–3500 BCE,-3700,-3500,Gypsum alabaster,2.37 in. (6.02 cm),unknown,Middle Uruk,unknown,Syria,,Ancient West Asian Art,unknown,Sculpture,"Gift of The Institute of Archaeology, The University of London, 1951","Sculpture | Medium: Gypsum alabaster | Period: Middle Uruk | Gift of The Institute of Archaeology, The University of London, 1951",Eyes,https://images.metmuseum.org/CRDImages/an/web-large/DP224740.jpg,https://images.metmuseum.org/CRDImages/an/original/DP224740.jpg,https://www.metmuseum.org/art/collection/search/324146,True,False,,False,Modern and Contemporary Art,ancient,Eyes Gypsum alabaster
191323,Bottle with stopper,,unknown,,,second half 18th century,1750,1799,Glass,H. 11 1/8 in.  (28.3 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Glass,Bottle with stopper,"Rogers Fund, 1909","Medium: Glass | Rogers Fund, 1909",Flowers,https://images.metmuseum.org/CRDImages/es/web-large/119315.jpg,https://images.metmuseum.org/CRDImages/es/original/119315.jpg,https://www.metmuseum.org/art/collection/search/191323,True,False,,False,Modern and Contemporary Art,baroque_rococo,Flowers Glass
173389,Textile fragment,,unknown,,,1700–1899,1700,1899,Linen,23 x 14 in.  (58.4 x 35.6 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Printed,Fragment,"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Mrs. Edward S. Harkness in memory of her mother, Elizabeth Greenman Stillman, 1931","Fragment | Medium: Linen | Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Mrs. Edward S. Harkness in memory of her mother, Elizabeth Greenman Stillman, 1931",Flowers,https://images.metmuseum.org/CRDImages/es/web-large/31.393_CP2.jpg,https://images.metmuseum.org/CRDImages/es/original/31.393_CP2.jpg,https://www.metmuseum.org/art/collection/search/173389,True,False,,False,Modern and Contemporary Art,baroque_rococo,Flowers Linen
225358,Piece,,unknown,,,19th century,1800,1899,Silk,,unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Velvets,Piece,"Gift of The United Piece Dye Works, 1936","Medium: Silk | Gift of The United Piece Dye Works, 1936",,https://images.metmuseum.org/CRDImages/es/web-large/DP7166.jpg,https://images.metmuseum.org/CRDImages/es/original/DP7166.jpg,https://www.metmuseum.org/art/collection/search/225358,True,False,,False,Modern and Contemporary Art,nineteenth_century, Silk
37817,"Portrait of Munchen Sangye Rinchen, the Eighth Abbot of Ngor Monastery",,unknown,,,late 16th century,1571,1599,Distemper and gold on cloth,"Image: 30 5/8 x 26 3/16 in. (77.8 x 66.5 cm)
Mount: 49 3/16 x 26 3/16 in. (124.9 x 66.5 cm)",Tibet,unknown,unknown,,,Asian Art,Paintings,Thangka,"Rogers Fund, 1971","Thangka | Medium: Distemper and gold on cloth | Culture: Tibet | Rogers Fund, 1971",Portraits Buddhism Buddha Deities,https://images.metmuseum.org/CRDImages/as/web-large/DP238089.jpg,https://images.metmuseum.org/CRDImages/as/original/DP238089.jpg,https://www.metmuseum.org/art/collection/search/37817,True,False,,False,Modern and Contemporary Art,renaissance,Portraits Buddhism Buddha Deities Distemper and gold on cloth
323138,Scarab seal,,unknown,,,ca. 1786–1650 BCE,-1786,-1650,"Steatite, bone colored","Seal Face: 1.35 x 1.98 cm
Height: 0.64
String Hole: 0.15 cm",unknown,"Dynasty 15-17, 2nd Intermediate Period, Hyksos",unknown,Levant,,Ancient West Asian Art,unknown,Stamp seal,"Gift of Harris D. and H. Dunscombe Colt, 1934","Stamp seal | Medium: Steatite, bone colored | Period: Dynasty 15-17, 2nd Intermediate Period, Hyksos | Gift of Harris D. and H. Dunscombe Colt, 1934",,https://images.metmuseum.org/CRDImages/an/web-large/ss34_126_28.jpg,https://images.metmuseum.org/CRDImages/an/original/ss34_126_28.jpg,https://www.metmuseum.org/art/collection/search/323138,True,False,,False,Modern and Contemporary Art,ancient," Steatite, bone colored"
818412,Plate 19: figure seen from behind with left hand raised,Bartolomeo Crivellari,Italian,1700,1800,1756,1756,1756,Etching and engraving,Sheet (Trimmed): 8 in. × 5 11/16 in. (20.3 × 14.5 cm),unknown,unknown,unknown,,,Drawings and Prints,Prints,Print,"Rogers Fund, 1962","Print | Medium: Etching and engraving | Rogers Fund, 1962",,https://images.metmuseum.org/CRDImages/dp/web-large/DP885422.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP885422.jpg,https://www.metmuseum.org/art/collection/search/818412,True,False,,False,Modern and Contemporary Art,baroque_rococo, Etching and engraving
220106,Fragment,,unknown,,,16th century,1500,1599,Silk,Overall: 15 1/2 x 15 in. (39.4 x 38.1 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Woven,Fragment,"Rogers Fund, 1919","Medium: Silk | Rogers Fund, 1919",,https://images.metmuseum.org/CRDImages/es/web-large/44980.jpg,https://images.metmuseum.org/CRDImages/es/original/44980.jpg,https://www.metmuseum.org/art/collection/search/220106,True,False,,False,Modern and Contemporary Art,renaissance, Silk
353459,Inlaid marble altar frontal,"Anonymous, Italian, 17th century",Italian,1600,1700,17th century,1600,1699,"Pen and brown ink, brush and gray and red wash over traces of leadpoint",sheet: 10 5/16 x 16 9/16 in. (26.2 x 42.1 cm),unknown,unknown,unknown,,,Drawings and Prints,Drawings,Drawing ; Ornament and architecture,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949","Drawing ; Ornament and architecture | Medium: Pen and brown ink, brush and gray and red wash over traces of leadpoint | The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Ornament,https://images.metmuseum.org/CRDImages/dp/web-large/DP802598.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP802598.jpg,https://www.metmuseum.org/art/collection/search/353459,True,False,,False,Modern and Contemporary Art,baroque_rococo,"Ornament Pen and brown ink, brush and gray and red wash over traces of leadpoint"
448520,Textile Fragment,,unknown,,,13th century,1200,1299,Linen; block-printed and embroidered,"L. 3 3/4 in. (9.5 cm)
W. 5 1/2 in. (14 cm)",unknown,unknown,unknown,,Egypt,Islamic Art,Textiles-Painted and/or Printed,Textile fragment,"Purchase, V. Everit Macy Gift, 1930","Medium: Linen; block-printed and embroidered | Found: Egypt | Purchase, V. Everit Macy Gift, 1930",,https://images.metmuseum.org/CRDImages/is/web-large/80479.jpg,https://images.metmuseum.org/CRDImages/is/original/80479.jpg,https://www.metmuseum.org/art/collection/search/448520,True,False,,False,Modern and Contemporary Art,medieval, Linen; block-printed and embroidered
216732,Piece,,unknown,,,18th century,1700,1799,Silk and metal thread,Overall: 9 x 11 1/2 in. (22.9 x 29.2 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Woven,Piece,"Rogers Fund, 1909","Medium: Silk and metal thread | Rogers Fund, 1909",,https://images.metmuseum.org/CRDImages/es/web-large/7086B.jpg,https://images.metmuseum.org/CRDImages/es/original/7086B.jpg,https://www.metmuseum.org/art/collection/search/216732,True,False,,False,Modern and Contemporary Art,baroque_rococo, Silk and metal thread
335019,A Woman from Altmark,Melchior Lorck,Danish,1526,1588,1570,1570,1570,Pen and brown ink; framing lines in brown ink,Overall: 9 1/4 x 5 1/2 in. (23.5 x 14 cm),unknown,unknown,unknown,,,Drawings and Prints,Drawings,Drawing,"Harry G. Sperling Fund, 1995","Drawing | Medium: Pen and brown ink; framing lines in brown ink | Harry G. Sperling Fund, 1995",Women,https://images.metmuseum.org/CRDImages/dp/web-large/DP102189.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP102189.jpg,https://www.metmuseum.org/art/collection/search/335019,True,False,,False,Modern and Contemporary Art,renaissance,Women Pen and brown ink; framing lines in brown ink
463819,Descent from the Cross,,unknown,,,late 15th century,1450,1499,Oak with polychromy and gilding,"Overall (with base): 28 5/8 x 15 1/2 x 6 1/2 in. (72.7 x 39.4 x 16.5 cm)
Overall (without base): 27 1/2 x 14 3/4 x 5 3/4 in. (69.9 x 37.5 x 14.6 cm)",South Netherlandish,unknown,unknown,,The Netherlands,Medieval Art,Sculpture-Wood,Relief,"Gift of J. Pierpont Morgan, 1916","Relief | Medium: Oak with polychromy and gilding | Culture: South Netherlandish | Made in: The Netherlands | Gift of J. Pierpont Morgan, 1916",Men Women Cross Descent from the Cross,https://images.metmuseum.org/CRDImages/md/web-large/sf16-32-216s1.jpg,https://images.metmuseum.org/CRDImages/md/original/sf16-32-216s1.jpg,https://www.metmuseum.org/art/collection/search/463819,True,False,,False,Modern and Contemporary Art,renaissance,Men Women Cross Descent from the Cross Oak with polychromy and gilding
683872,Terracotta rim fragments of kylikes (drinking cups),,unknown,,,5th century BCE,-500,-450,Terracotta,,"Greek, Attic",Archaic/Classical,unknown,,,Greek and Roman Art,Vases,Kylix fragments,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011","Kylix fragments | Medium: Terracotta | Culture: Greek, Attic | Period: Archaic/Classical | Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",,https://images.metmuseum.org/CRDImages/gr/web-large/DVB02257_1_ff.jpg,https://images.metmuseum.org/CRDImages/gr/original/DVB02257_1_ff.jpg,https://www.metmuseum.org/art/collection/search/683872,True,False,,False,Modern and Contemporary Art,ancient, Terracotta
546697,Scarab Inscribed with Hieroglyphs,,unknown,,,ca. 1850–1640 B.C.,-1855,-1640,Dark blue glazed faience,L. 2 × W. 1.4 × H. 1 cm (13/16 × 9/16 × 3/8 in.),unknown,Middle Kingdom,late Dynasty 12–13,Memphite Region,Egypt,Egyptian Art,unknown,"Scarab, hieroglyphs, papyrus, uraei, wedjat, hAt lion forepart","Rogers Fund, 1915","Scarab, hieroglyphs, papyrus, uraei, wedjat, hAt lion forepart | Medium: Dark blue glazed faience | Period: Middle Kingdom | From: Egypt | Rogers Fund, 1915",Hieroglyphs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-15_3_234_EGDP032637.jpg,https://images.metmuseum.org/CRDImages/eg/original/LC-15_3_234_EGDP032637.jpg,https://www.metmuseum.org/art/collection/search/546697,True,False,,False,Modern and Contemporary Art,ancient,Hieroglyphs Dark blue glazed faience
397654,"A landscape with a monk and an angel in the center, a town to the left (The Vision)",Claude Lorrain (Claude Gellée),French,1604,1682,ca. 1630–40,1625,1635,Etching,sheet: 4 3/16 x 6 7/8 in. (10.7 x 17.4 cm),unknown,unknown,unknown,,,Drawings and Prints,Prints,Print,"Bequest of Phyllis Massar, 2011","Print | Medium: Etching | Bequest of Phyllis Massar, 2011",Landscapes Trees Angels Monks,https://images.metmuseum.org/CRDImages/dp/web-large/DP833460.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP833460.jpg,https://www.metmuseum.org/art/collection/search/397654,True,False,,False,Modern and Contemporary Art,baroque_rococo,Landscapes Trees Angels Monks Etching
548574,"Harvest Scenes, Tomb of Menna",Charles K. Wilkinson,unknown,1897,1986,original ca. 1400–1352 B.C.,-1400,-1352,Tempera on paper,facsimile: h. 76 cm (29 15/16 in); w. 186 cm (73 1/4 in); scale 1:1; framed: h. 78.7 cm (31 in); w. 188 cm (74 in),unknown,Twentieth Century; original New Kingdom,Dynasty 18,"Upper Egypt, Thebes",Egypt,Egyptian Art,unknown,"Facsimile, Menna (TT 69), harvest","Rogers Fund, 1930","Facsimile, Menna (TT 69), harvest | Medium: Tempera on paper | Period: Twentieth Century; original New Kingdom | From: Egypt | Rogers Fund, 1930",Men Horses Working Chariots,https://images.metmuseum.org/CRDImages/eg/web-large/DT207673.jpg,https://images.metmuseum.org/CRDImages/eg/original/DT207673.jpg,https://www.metmuseum.org/art/collection/search/548574,True,False,,False,Modern and Contemporary Art,ancient,Men Horses Working Chariots Tempera on paper
590981,"Overseer Shabti of Henettawy (C), Daughter of Isetemkheb",,unknown,,,ca. 990–970 B.C.,-990,-970,Faience,H. 12 x W. 4.7 x D. 3 cm (4 3/4 x 1 7/8 x 1 3/16 in.),unknown,Third Intermediate Period,Dynasty 21,"Upper Egypt, Thebes",Egypt,Egyptian Art,unknown,"Shabti, Henettawy C","Rogers Fund, 1925","Shabti, Henettawy C | Medium: Faience | Period: Third Intermediate Period | From: Egypt | Rogers Fund, 1925",,https://images.metmuseum.org/CRDImages/eg/web-large/25.3.19.6_EGDP012309.jpg,https://images.metmuseum.org/CRDImages/eg/original/25.3.19.6_EGDP012309.jpg,https://www.metmuseum.org/art/collection/search/590981,True,False,,False,Modern and Contemporary Art,ancient, Faience
60658,Ornamental plaque,,unknown,,,11th–12th century,1000,1199,Amber with incised decoration,H. 1 in. (2.5 cm); L. 3 3/8 in. (8.6 cm),China,Liao dynasty (907–1125),unknown,,,Asian Art,Amber,Plaque,"Gift of Ernest Erickson Foundation, 1985","Plaque | Medium: Amber with incised decoration | Culture: China | Period: Liao dynasty (907–1125) | Gift of Ernest Erickson Foundation, 1985",,https://images.metmuseum.org/CRDImages/as/web-large/1985_214_110_DT8153.jpg,https://images.metmuseum.org/CRDImages/as/original/1985_214_110_DT8153.jpg,https://www.metmuseum.org/art/collection/search/60658,True,False,,False,Modern and Contemporary Art,medieval, Amber with incised decoration
86889,Robe à la française,,unknown,,,ca. 1775,1770,1780,silk,,French,unknown,unknown,,,Costume Institute,unknown,Robe à la française,"Purchase, Irene Lewisohn Bequest, 1964","Medium: silk | Culture: French | Purchase, Irene Lewisohn Bequest, 1964",,https://images.metmuseum.org/CRDImages/ci/web-large/DP-32616-001.jpg,https://images.metmuseum.org/CRDImages/ci/original/DP-32616-001.jpg,https://www.metmuseum.org/art/collection/search/86889,True,False,,False,Modern and Contemporary Art,baroque_rococo, silk
306720,"Chapuis. Charles, Paul. 17 ans, né le 22/3/76 à Paris VIle. Tapissier. Anarchiste. 7/1/94",Alphonse Bertillon,French,1853,1914,1894,1894,1894,Albumen silver print from glass negative,10.5 x 7 x 0.5 cm (4 1/8 x 2 3/4 x 3/16 in.) each,unknown,unknown,unknown,,,Photographs,Photographs,Mugshot,"Gilman Collection, Museum Purchase, 2005","Mugshot | Medium: Albumen silver print from glass negative | Gilman Collection, Museum Purchase, 2005",Men Portraits,https://images.metmuseum.org/CRDImages/ph/web-large/DP290304.jpg,https://images.metmuseum.org/CRDImages/ph/original/DP290304.jpg,https://www.metmuseum.org/art/collection/search/306720,True,False,,False,Modern and Contemporary Art,nineteenth_century,Men Portraits Albumen silver print from glass negative
400484,"Sullivan, Pugilist, from the Goodwin Champion series for Old Judge and Gypsy Queen Cigarettes",Goodwin & Company,unknown,1850,1950,1888,1888,1888,Commercial color lithograph,sheet: 2 5/8 x 1 1/2 in. (6.6 x 3.8 cm),unknown,unknown,unknown,,,Drawings and Prints,Prints,Print,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","Print | Medium: Commercial color lithograph | The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",Men Portraits Boxing Athletes,https://images.metmuseum.org/CRDImages/dp/web-large/DP821748.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP821748.jpg,https://www.metmuseum.org/art/collection/search/400484,True,False,,False,Modern and Contemporary Art,nineteenth_century,Men Portraits Boxing Athletes Commercial color lithograph
377479,"Departure of a galley at the Port of Livorno, from from 'Views of the port of Livorno' (Vues du port de Livourne)",Stefano della Bella,Italian,1610,1664,1654–55,1654,1655,Etching; second state of two,Sheet: 9 3/16 × 13 11/16 in. (23.3 × 34.7 cm),unknown,unknown,unknown,,,Drawings and Prints,Prints,Print,"Harris Brisbane Dick Fund, 1917","Print | Medium: Etching; second state of two | Harris Brisbane Dick Fund, 1917",Men Boats Ships,https://images.metmuseum.org/CRDImages/dp/web-large/DP818084.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP818084.jpg,https://www.metmuseum.org/art/collection/search/377479,True,False,,False,Modern and Contemporary Art,baroque_rococo,Men Boats Ships Etching; second state of two
460675,Small vase,Chinese,unknown,,,18th century,1700,1799,Porcelain painted in underglaze blue.,Height:  4 3/4 in. (12 cm.),Chinese,unknown,unknown,,,Robert Lehman Collection,Ceramics,Vase,"Robert Lehman Collection, 1975","Vase | Medium: Porcelain painted in underglaze blue. | Culture: Chinese | Robert Lehman Collection, 1975",Boys Flowers,https://images.metmuseum.org/CRDImages/rl/web-large/1742-1.jpg,https://images.metmuseum.org/CRDImages/rl/original/1742-1.jpg,https://www.metmuseum.org/art/collection/search/460675,True,False,,False,Modern and Contemporary Art,baroque_rococo,Boys Flowers Porcelain painted in underglaze blue.
456134,Capital with Leaves,,unknown,,,5th century,400,499,Sandstone; carved,"H. 17 3/4 in. (45.1 cm)
W. (Top) 20 11/16 in. (52.5 cm)
Diam. (Base) 20 1/4 in. (51.4 cm)",unknown,unknown,unknown,,Egypt,Islamic Art,Sculpture,Capital,"Rogers Fund, 1910","Capital | Medium: Sandstone; carved | Attributed to: Egypt | Rogers Fund, 1910",,https://images.metmuseum.org/CRDImages/is/web-large/10.175.2.JPG,https://images.metmuseum.org/CRDImages/is/original/10.175.2.JPG,https://www.metmuseum.org/art/collection/search/456134,True,False,,False,Modern and Contemporary Art,late_antique, Sandstone; carved
324805,Cuneiform tablet: private letter fragment,,unknown,,,ca. 20th–19th century BCE,-2000,-1800,Clay,4 x 4.4 x 0.8 cm (1 5/8 x 1 3/4 x 3/8 in.),Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,unknown,Anatolia,,Ancient West Asian Art,unknown,Cuneiform tablet,"Gift of Philip H. Brady, 1958","Cuneiform tablet | Medium: Clay | Culture: Old Assyrian Trading Colony | Period: Middle Bronze Age–Old Assyrian Trading Colony | Gift of Philip H. Brady, 1958",,https://images.metmuseum.org/CRDImages/an/web-large/ME58_108.jpg,https://images.metmuseum.org/CRDImages/an/original/ME58_108.jpg,https://www.metmuseum.org/art/collection/search/324805,True,False,,False,Modern and Contemporary Art,ancient, Clay
257143,Glass mosaic inlay fragment,,unknown,,,late 1st century BCE–early 1st century CE,-25,25,Glass,Overall: 1 x 1 11/16 in. (2.5 x 4.3 cm),Roman,Early Imperial,unknown,,,Greek and Roman Art,Glass,"Fragment, mosaic inlay","Edward C. Moore Collection, Bequest of Edward C. Moore, 1891","Fragment, mosaic inlay | Medium: Glass | Culture: Roman | Period: Early Imperial | Edward C. Moore Collection, Bequest of Edward C. Moore, 1891",,https://images.metmuseum.org/CRDImages/gr/web-large/DP140693.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP140693.jpg,https://www.metmuseum.org/art/collection/search/257143,True,False,,False,Modern and Contemporary Art,ancient, Glass
201857,Pier glass mirror (one of a pair),,unknown,,,ca. 1760,1755,1765,"Carved and gilt linden wood, glass",.1: 9 ft. 6 in. × 55 in. (289.6 × 139.7 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Woodwork-Furniture,Pier glass mirror,"Purchase, Morris Loeb Bequest, 1955","Pier glass mirror | Medium: Carved and gilt linden wood, glass | Purchase, Morris Loeb Bequest, 1955",Chinoiserie,https://images.metmuseum.org/CRDImages/es/web-large/DP-16981-001.jpg,https://images.metmuseum.org/CRDImages/es/original/DP-16981-001.jpg,https://www.metmuseum.org/art/collection/search/201857,True,False,,False,Modern and Contemporary Art,baroque_rococo,"Chinoiserie Carved and gilt linden wood, glass"
377639,The Card Players,Charles Burt,"American, born Scotland",1823,1892,1851,1851,1851,Etching and engraving on steel,"image: 7 5/16 x 10 in. (18.5 x 25.4 cm)
sheet: 14 3/8 x 18 7/16 in. (36.5 x 46.8 cm)",unknown,unknown,unknown,,,Drawings and Prints,Prints,Print,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1993","Print | Medium: Etching and engraving on steel | The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1993",Men Playing Cards,https://images.metmuseum.org/CRDImages/dp/web-large/DP875378.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP875378.jpg,https://www.metmuseum.org/art/collection/search/377639,True,False,,False,Modern and Contemporary Art,nineteenth_century,Men Playing Cards Etching and engraving on steel
753205,Terracotta fragment of a kylix: Band or lip cup (drinking cup),,unknown,,,third quarter of the 6th century BCE,-680,-450,Terracotta,,"Greek, Attic",Archaic,unknown,,,Greek and Roman Art,Vases,Kylix fragment,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011","Kylix fragment | Medium: Terracotta | Culture: Greek, Attic | Period: Archaic | Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",,https://images.metmuseum.org/CRDImages/gr/web-large/DVB12839_1_ff.jpg,https://images.metmuseum.org/CRDImages/gr/original/DVB12839_1_ff.jpg,https://www.metmuseum.org/art/collection/search/753205,True,False,,False,Modern and Contemporary Art,ancient, Terracotta
608,Bottle,,unknown,,,1800–1830,1800,1830,Blown pattern-molded glass,H. 3 3/8 in. (8.6 cm),American,unknown,unknown,Midwest,United States,The American Wing,unknown,Bottle,"Bequest of Constance R. Brown, 1939","Medium: Blown pattern-molded glass | Culture: American | Possibly made in: United States | Bequest of Constance R. Brown, 1939",,https://images.metmuseum.org/CRDImages/ad/web-large/DP243692.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP243692.jpg,https://www.metmuseum.org/art/collection/search/608,True,False,,False,Modern and Contemporary Art,nineteenth_century, Blown pattern-molded glass
698759,Entrance of the Cardinal and Archduke Albert to Brussels in 1596,"Anonymous, 16th century",unknown,1500,1600,after 1596,1596,1600,Etching,"Sheet: 9 1/2 × 11 3/4 in. (24.2 × 29.9 cm)
Plate: 8 9/16 × 10 5/8 in. (21.7 × 27 cm)",unknown,unknown,unknown,,,Drawings and Prints,Prints,"Print, Ornament & Architecture, Fete","Harris Brisbane Dick Fund, 1917","Print, Ornament & Architecture, Fete | Medium: Etching | Harris Brisbane Dick Fund, 1917",Gates Soldiers Horses Crowd,https://images.metmuseum.org/CRDImages/dp/web-large/DP855329.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP855329.jpg,https://www.metmuseum.org/art/collection/search/698759,True,False,,False,Modern and Contemporary Art,renaissance,Gates Soldiers Horses Crowd Etching
196388,Pendant,,unknown,,,late 18th century,1785,1799,Glass and silver,3 1/4 × 2 3/8 in. (8.3 × 6 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Glass-Painted,Pendant,"Rogers Fund, 1929","Medium: Glass and silver | Rogers Fund, 1929",Angels Christ Virgin Mary Cross,https://images.metmuseum.org/CRDImages/es/web-large/73208.jpg,https://images.metmuseum.org/CRDImages/es/original/73208.jpg,https://www.metmuseum.org/art/collection/search/196388,True,False,,False,Modern and Contemporary Art,baroque_rococo,Angels Christ Virgin Mary Cross Glass and silver
652129,[Mosque of the Shah],Luigi Pesce,Italian,1818,1891,1840s–60s,1840,1869,Albumen silver print,,unknown,unknown,unknown,,,Photographs,Photographs,Photograph,"Gift of Charles K. and Irma B. Wilkinson, 1977","Photograph | Medium: Albumen silver print | Gift of Charles K. and Irma B. Wilkinson, 1977",Architecture Mosques,https://images.metmuseum.org/CRDImages/ph/web-large/DP202972.jpg,https://images.metmuseum.org/CRDImages/ph/original/DP202972.jpg,https://www.metmuseum.org/art/collection/search/652129,True,False,,False,Modern and Contemporary Art,nineteenth_century,Architecture Mosques Albumen silver print
219625,Piece,,unknown,,,1774–93,1774,1793,Silk,Overall: 10 x 11 in. (25.4 x 27.9 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Woven,Piece,"Rogers Fund, 1913","Medium: Silk | Rogers Fund, 1913",Flowers Leaves,https://images.metmuseum.org/CRDImages/es/web-large/19964.jpg,https://images.metmuseum.org/CRDImages/es/original/19964.jpg,https://www.metmuseum.org/art/collection/search/219625,True,False,,False,Modern and Contemporary Art,baroque_rococo,Flowers Leaves Silk
